campaign_id,customer_id,channel,campaign_date,impressions,clicks,conversions,spend,revenue,retained
1062,15761,SEO,25/07/2024,2175,2933,0,241.68,0,0
1017,11186,Facebook,11/03/2024,9388,4770,0,95.69,0,0
1015,19388,Facebook,03/10/2023,4480,1877,0,425.29,0,0
1046,14349,Facebook,26/06/2024,8286,4695,1,185,435.07,0
1044,18584,Instagram,09/04/2023,0,3769,0,463.69,0,0
1063,19075,Facebook,20/03/2024,1335,3389,1,235.45,498.73,0
1075,19451,Facebook,18/12/2023,3486,235,0,107.83,0,1
1006,16764,Google Ads,07/10/2023,1960,370,0,306.77,0,1
1036,10104,Affiliate,07/08/2023,8544,4608,0,324.37,0,0
1077,14163,Google Ads,31/07/2023,9560,3211,1,494.97,1050.25,0
1065,19349,Affiliate,12/08/2023,2712,2743,0,301.59,0,1
1062,19258,Google Ads,26/09/2023,7183,3316,0,208.7,0,0
1093,16391,Email,12/04/2024,9660,2146,0,92.35,0,0
1052,19656,SEO,11/08/2023,6089,607,0,150.99,0,0
1052,17942,Affiliate,22/05/2023,1278,422,0,332.01,0,0
1002,19815,Affiliate,14/09/2023,8183,3843,0,428.39,0,0
1016,10817,Affiliate,27/09/2023,3587,2018,0,267.79,0,1
1093,16521,Google Ads,28/08/2023,5042,758,0,428.33,0,0
1045,15270,Facebook,20/02/2023,9252,867,0,435.47,0,0
1093,14943,Google Ads,22/10/2023,6765,31,1,296.17,373.06,1
1095,16834,SEO,02/01/2023,9692,2086,0,159.18,0,1
1052,18593,Affiliate,06/04/2023,1306,1968,1,,363.45,0
1063,15002,Affiliate,19/12/2023,8133,3684,0,97.97,0,0
1009,11672,Instagram,27/08/2024,9802,1271,1,287.98,570.69,1
1087,18103,Affiliate,10/12/2023,6661,3015,0,383.24,0,0
1037,10494,Affiliate,11/02/2024,3528,1284,1,104.43,308.97,1
1090,12304,affiliate,04/03/2023,7720,4916,0,,0,0
1026,13626,Email,14/06/2023,2412,2917,0,499.83,0,0
1022,12822,Instagram,30/03/2023,3054,2075,1,367.1,747.71,0
1015,14840,facebook,04/12/2023,4839,,0,203.73,0,0
1079,18201,SEO,10/04/2024,3044,401,0,399.93,0,0
1014,18703,Facebook,03/07/2023,5987,2901,0,228.55,0,0
1029,17980,Affiliate,10/05/2024,9428,1982,1,182.4,304.85,0
1084,19034,Instagram,28/08/2024,1104,4513,0,308.42,0,0
1051,13603,Instagram,30/08/2023,2779,3204,0,240.11,0,1
1033,10225,SEO,26/01/2023,7024,4474,0,429.4,0,0
1037,13291,SEO,05/10/2023,5115,885,0,487.97,0,0
1043,10471,Google Ads,28/08/2024,4209,2741,0,273.18,0,1
1015,15467,Google Ads,03/01/2024,3690,2923,0,11.61,0,0
1005,13665,Affiliate,25/07/2023,0,1232,1,231.92,396.15,0
1038,15450,Instagram,31/10/2024,4504,4249,1,433.17,1111.85,0
1012,11987,Facebook,30/03/2023,589,2993,0,369.6,0,1
1049,19270,Instagram,02/02/2024,4325,1044,0,268.59,0,0
1070,12409,Google Ads,21/07/2024,8504,4640,1,90.55,143.62,0
1018,10303,Affiliate,02/10/2023,3449,4444,0,190.71,0,0
1045,10899,Google Ads,03/10/2023,5229,2085,1,164.03,393.48,0
1092,14457,Facebook,15/11/2024,7043,1188,0,264.42,0,1
1054,19686,Affiliate,15/04/2024,1517,179,0,,0,0
1065,12580,Google Ads,12/08/2024,1167,3128,1,132.35,343.4,1
1038,12738,SEO,15/04/2024,4645,2302,0,325.82,0,0
1026,13606,Facebook,02/02/2024,2689,954,1,166.92,461.55,0
1078,17433,Email,05/10/2024,7941,,0,273.17,0,0
1010,19640,Instagram,24/02/2024,3636,806,0,246.47,0,0
1017,10760,Email,26/08/2024,7898,1501,0,492.69,0,1
1054,19292,Instagram,03/08/2024,9302,2265,0,469.2,0,0
1000,15622,Affiliate,22/08/2023,7646,1037,0,376.88,0,0
1012,17538,SEO,20/06/2023,4993,180,0,50.75,0,0
1077,11310,Affiliate,22/08/2024,7810,2700,0,319.72,0,0
1067,19035,Facebook,28/04/2024,5256,2428,0,69.93,0,0
1017,11073,Instagram,30/05/2023,6644,633,0,102.24,0,0
1056,10109,SEO,07/11/2024,4189,3044,0,174.78,0,1
1050,16429,Google Ads,27/03/2024,1149,602,1,376.1,956.5,0
1067,13705,Email,25/06/2023,2184,2731,1,497.37,1368.46,0
1027,17176,Facebook,23/11/2023,9669,3106,0,494.04,0,1
1032,16728,SEO,30/06/2024,2577,2614,0,165.05,0,0
1041,13143,Email,17/08/2024,7447,674,0,162.02,0,0
1020,10153,SEO,29/03/2023,4834,2100,0,101.37,0,0
1088,18089,Email,12/09/2024,4740,276,0,139.4,0,1
1042,18277,Email,15/10/2023,6566,3321,0,97.64,0,0
1016,15175,Email,24/04/2023,5099,649,0,135.92,0,1
1035,14251,Instagram,22/01/2024,5302,713,1,28.95,44.63,0
1054,17093,Google Ads,09/09/2023,2589,2472,0,282.86,0,0
1088,17844,SEO,30/06/2023,3725,4533,0,276.43,0,0
1077,18997,Email,24/11/2023,6952,1711,0,175.04,0,0
1035,15129,Instagram,12/02/2023,7499,3995,0,99.15,0,0
1030,15712,Facebook,10/08/2024,3830,2414,0,155.19,0,0
1024,13415,SEO,06/07/2024,8081,2517,0,148.23,0,0
1079,17008,SEO,06/03/2024,3949,2265,0,347.12,0,0
1050,14477,Facebook,16/04/2023,1913,2319,0,431.01,0,0
1065,11309,Affiliate,11/04/2024,7860,1649,0,175.27,0,1
1038,11059,Affiliate,13/05/2023,7214,2749,0,21.15,0,0
1019,14132,Facebook,02/09/2024,4823,2004,0,178.73,0,0
1030,12326,,16/02/2023,9090,512,0,225.86,0,0
1007,15321,Google Ads,16/01/2024,8780,3701,1,264.86,637.33,0
1017,10653,Google Ads,05/03/2024,7510,579,1,492.66,981.8,1
1016,19996,SEO,19/06/2024,5291,340,0,219.87,0,0
1069,14926,,30/08/2023,3833,1751,0,329.34,0,1
1036,12753,Email,05/03/2024,816,3440,0,45.7,0,0
1080,14562,Facebook,13/06/2024,8851,2858,0,156.23,0,0
1087,15080,Google Ads,09/10/2023,1698,2192,0,105.26,0,0
1015,13540,SEO,20/02/2023,2362,2078,0,296.57,0,0
1015,10404,Google Ads,15/01/2026,5938,555,0,256.24,0,1
1078,13069,Facebook,09/06/2023,927,295,0,364.12,0,1
1069,15192,Affiliate,16/09/2023,1905,3214,1,415.35,1159.83,0
1066,13340,Email,05/04/2024,7799,4590,0,338.9,0,0
1050,18675,SEO,05/08/2024,7637,572,0,337.58,0,0
1035,19821,Affiliate,30/04/2024,8829,222,1,377.31,811.14,0
1002,18159,seo,28/09/2023,4122,2043,0,171.99,0,1
1052,12431,Instagram,29/08/2024,981,3428,0,376.74,0,0
1095,15558,Facebook,12/09/2023,2715,3594,0,387.3,0,0
1085,18846,Google Ads,24/06/2024,4004,3089,0,289.58,0,0
1079,17034,Email,08/02/2024,5283,3297,0,103.27,0,0
1057,10723,Affiliate,06/08/2024,6475,2542,1,259.93,403.71,0
1065,19835,Instagram,31/12/2024,1642,3541,0,176.83,0,0
1064,17356,Email,07/12/2024,3270,874,0,161.98,0,0
1022,13495,Affiliate,20/12/2023,4861,4790,0,397.08,0,0
1067,16652,SEO,29/10/2023,7853,4271,1,303.63,371.77,0
1054,11414,SEO,03/11/2023,7592,3538,1,236.77,455.28,0
1046,13591,Email,31/12/2024,2885,1509,0,434.77,0,0
1015,11145,Email,28/06/2023,8866,412,0,98.97,0,1
1045,15759,Facebook,20/04/2024,2633,626,0,84.66,0,0
1083,18983,Email,02/11/2023,6341,1157,1,125.34,240.59,0
1075,12099,Instagram,17/07/2023,7848,1586,0,98.47,0,0
1061,13081,Google Ads,01/05/2024,6625,2644,0,126.94,0,0
1052,18339,Instagram,29/12/2024,8360,4422,0,491.42,0,0
1024,11506,Affiliate,21/10/2024,6244,3476,0,410.02,0,1
1054,10106,SEO,01/10/2024,2094,4112,0,427.53,0,1
1009,12808,Affiliate,28/01/2024,9212,1418,0,271.07,0,1
1033,17038,Email,01/08/2023,6185,1245,1,249.73,309.48,0
1054,14835,Affiliate,18/12/2024,1147,2970,0,206.9,0,1
1087,11440,SEO,24/02/2024,1021,3611,0,472.86,0,0
1026,19111,Instagram,31/05/2023,7205,3071,0,118.85,0,0
1055,11232,Instagram,02/08/2024,9267,240,0,382.03,0,0
1022,15769,affiliate,27/06/2023,8195,3688,0,322.66,0,0
1022,15422,Google Ads,24/06/2023,144,39,0,380.93,0,0
1052,11218,SEO,19/04/2024,9225,2816,0,154.94,0,0
1006,13094,Instagram,08/09/2024,156,615,0,-335.33,0,1
1064,12670,Affiliate,12/09/2023,809,2783,1,53.64,160.53,1
1044,18127,Affiliate,11/05/2024,1917,92,1,388.28,700.58,1
1005,10722,SEO,25/09/2023,9633,58,0,320.5,0,1
1073,14764,Facebook,20/04/2023,1213,2115,0,242.68,0,0
1007,15314,SEO,26/03/2024,5285,3683,0,323.57,0,0
1059,16833,Affiliate,22/03/2023,7808,4580,0,24.04,0,0
1075,14665,Facebook,30/06/2024,4173,3588,1,61.72,141.5,0
1076,11020,Email,11/11/2024,6057,458,0,414.87,0,0
1081,10789,Facebook,09/07/2024,9347,2687,1,114.4,335.22,1
1061,10183,Affiliate,29/08/2024,785,2546,1,281.74,700.84,0
1036,18118,Facebook,10/08/2023,9087,3431,0,453.45,0,0
1076,16592,SEO,13/10/2024,3928,3455,0,215.96,0,0
1074,12696,Google Ads,08/07/2023,9133,3100,0,176.9,0,0
1082,11359,Facebook,14/11/2023,8485,4253,0,411.36,0,0
1055,19438,Facebook,04/07/2024,5094,3859,0,44.14,0,0
1076,11281,SEO,17/02/2023,739,3915,0,247.63,0,1
1078,17695,Email,01/01/2023,4915,1540,0,299.19,0,1
1075,18380,Instagram,29/08/2023,3679,2199,0,405.92,0,0
1093,15011,Facebook,06/05/2024,3257,1393,0,251.31,0,0
1057,14508,Instagram,27/10/2024,525,138,0,144.94,0,0
1067,12500,SEO,16/10/2024,3608,887,0,299.64,0,1
1033,11617,Facebook,16/01/2024,7575,4471,0,110.52,0,0
1016,13641,Google Ads,16/05/2024,816,1653,1,147.66,385.61,0
1070,17229,Facebook,07/08/2023,7840,70,0,99.31,0,0
1096,16048,Facebook,30/07/2023,2156,4131,0,247.74,0,0
1058,11018,Instagram,02/03/2024,4707,1682,0,57.41,0,0
1097,17696,Affiliate,05/01/2023,6425,3860,1,360.22,449.25,0
1068,14268,Facebook,22/09/2024,497,155,0,178.88,0,0
1081,10916,Instagram,16/08/2023,9711,2243,0,349.37,0,0
1038,12329,Email,27/01/2023,2447,4157,0,340.63,0,1
1088,11609,Instagram,22/03/2023,7340,3189,0,221.47,0,0
1091,12903,Affiliate,10/10/2024,6677,1808,0,296.74,0,0
1083,15289,SEO,20/03/2024,3147,2264,0,48.03,0,0
1028,13892,SEO,23/01/2023,1186,4071,0,491.71,0,0
1059,12628,Facebook,28/01/2023,5565,2614,0,116.27,0,0
1077,10777,,02/05/2024,9689,2934,0,316.86,0,0
1011,19901,seo,07/06/2023,5439,4276,0,145.84,0,0
1068,12354,Affiliate,13/06/2023,8722,380,0,58.15,0,0
1078,10419,Google Ads,03/01/2024,8892,4574,0,262.3,0,1
1038,14576,Affiliate,10/08/2024,6379,259,0,38.45,0,0
1020,13037,Facebook,20/12/2024,3191,2702,0,167.29,0,0
1053,13839,Instagram,01/07/2023,8815,2219,0,398.39,0,0
1093,14261,Google Ads,12/04/2023,4704,2164,0,96.12,0,0
1096,16401,Email,28/12/2023,4357,4460,1,362.32,609.71,0
1039,11335,Google Ads,10/03/2024,2815,2099,0,-184.43,0,0
1003,12343,Affiliate,21/06/2023,2555,4388,1,342.1,997.57,0
1024,16081,Instagram,02/08/2024,6837,4530,0,84.57,0,1
1010,13275,Facebook,02/02/2023,7852,2031,0,434.45,0,0
1018,10246,Affiliate,03/04/2023,1176,2160,0,331.98,0,0
1094,17616,Facebook,26/02/2023,8948,1066,1,120.01,212.63,0
1014,13708,Email,31/01/2024,7997,468,0,360.79,0,1
1075,13034,Google Ads,23/12/2024,6996,,0,235.21,0,0
1083,11686,,08/02/2023,1374,665,0,487.01,0,0
1096,18611,Instagram,18/11/2024,556,4251,0,417.88,0,0
1032,11543,,27/03/2023,8966,3117,0,68.74,0,1
1007,15008,facebook,23/10/2023,5451,570,0,86.47,0,0
1053,13683,Google Ads,06/11/2024,4595,2074,1,123.8,340.67,0
1040,19624,Affiliate,06/10/2024,4935,3905,0,276.29,0,1
1042,12980,SEO,10/04/2023,1374,3319,0,382.67,0,0
1062,10666,Google Ads,18/05/2023,1142,3775,0,28.43,0,0
1030,15374,Facebook,04/02/2024,7697,1588,0,45.55,0,0
1006,16629,Email,29/06/2023,7417,1259,1,203.38,591.4,1
1025,17400,Facebook,17/12/2023,1650,235,0,17.15,0,0
1003,12322,Facebook,03/06/2024,3988,1685,0,418.18,0,0
1008,16372,Instagram,28/04/2023,6617,4059,0,35.59,0,1
1040,11558,Facebook,21/08/2024,1115,2389,0,197.2,0,1
1099,11528,Google Ads,22/11/2023,8724,2786,0,110.06,0,1
1048,16045,Email,29/08/2023,4904,4846,1,293.36,654.61,1
1074,16718,Instagram,23/05/2024,3701,3660,0,144.95,0,1
1019,16818,Google Ads,27/05/2024,9714,1501,0,15.1,0,1
1000,17157,Instagram,17/07/2024,2483,2735,0,8.93,0,0
1090,14675,Facebook,18/01/2024,1913,4319,0,83.12,0,0
1066,10568,SEO,20/12/2024,6953,1420,0,426.22,0,1
1087,13271,,04/12/2024,4104,323,0,461.31,0,0
1041,10381,Email,04/02/2024,8641,1822,0,89.43,0,0
1059,10791,Email,29/04/2023,5066,3900,0,437.02,0,0
1031,15921,Google Ads,23/06/2023,3510,4512,1,37.4,70.17,0
1097,14394,Facebook,10/11/2023,4962,2920,0,186.09,0,0
1036,17710,Affiliate,06/06/2023,9405,1284,0,215.09,0,0
1052,17257,Instagram,07/10/2024,7739,3353,0,161.32,0,0
1054,14027,,07/02/2023,2541,4664,0,97.46,0,1
1031,10565,Email,19/03/2024,1675,123,0,33.76,0,1
1019,19950,Affiliate,12/01/2024,8821,2665,0,126.6,0,1
1098,17378,Email,29/04/2023,1061,2957,0,346.07,0,0
1047,17887,Instagram,23/11/2023,5072,4319,1,182.14,259.57,0
1061,13936,Email,18/10/2024,8726,479,0,315.42,0,0
1080,12347,Instagram,20/10/2024,9419,1981,0,60.33,0,0
1071,19176,Affiliate,19/06/2023,2022,4322,0,420.18,0,1
1007,12110,Instagram,03/02/2024,4103,2584,0,123.53,0,0
1049,13179,Email,23/11/2023,9127,1894,0,488.2,0,0
1044,12577,Facebook,27/11/2024,6877,1430,1,49.61,73.76,0
1069,16431,Affiliate,05/11/2023,4096,1557,0,224.59,0,0
1087,15380,Facebook,03/06/2024,1288,2222,0,34.89,0,0
1057,14295,Email,10/03/2023,8054,1752,0,466.47,0,0
1056,12483,Google Ads,12/10/2024,8222,4937,0,218.29,0,0
1022,19670,Email,04/04/2023,110,414,0,360.15,0,1
1023,15605,Facebook,28/05/2024,9472,4734,0,208.67,0,0
1078,13090,Instagram,03/03/2024,2551,2290,1,340.1,866.1,0
1009,10296,Affiliate,16/09/2023,8802,1450,0,187.4,0,0
1095,16406,Instagram,28/06/2023,8183,4304,0,479.12,0,0
1017,18168,Instagram,07/10/2023,4251,4116,0,428.15,0,0
1075,11786,Facebook,14/05/2024,1640,3618,0,208.78,0,0
1031,14287,Affiliate,10/05/2023,4352,2505,1,262.35,715.25,0
1080,14661,Instagram,14/08/2024,6716,3732,0,462.41,0,0
1088,14784,Facebook,23/08/2023,9949,313,0,189.47,0,1
1029,17621,SEO,16/06/2024,9740,4664,0,382.96,0,0
1017,17921,Email,04/12/2023,8256,3238,0,460.1,0,0
1081,16291,SEO,08/10/2024,6779,2297,0,28.55,0,0
1072,10206,Instagram,25/05/2023,255,1352,0,6.08,0,0
1052,11129,Affiliate,21/02/2024,3910,741,0,425.77,0,0
1023,13887,Email,13/09/2023,5024,2013,0,116.27,0,0
1000,10432,Instagram,11/12/2024,7761,2577,0,39.45,0,0
1050,14348,Affiliate,06/04/2023,8495,4931,0,396.56,0,1
1043,12567,Facebook,20/11/2023,2229,756,0,376.06,0,1
1002,12735,SEO,02/02/2023,2559,3501,0,47.45,0,0
1094,14289,Email,13/05/2024,4652,2554,0,179.12,0,0
1006,18125,Instagram,11/05/2023,4283,3989,1,214.85,583.79,1
1061,15780,SEO,19/06/2023,9674,4796,0,163.25,0,1
1017,11973,SEO,22/02/2023,6484,3922,0,39.85,0,0
1096,17711,Google Ads,09/09/2023,6867,2748,0,87.86,0,0
1063,19955,Facebook,16/04/2024,1743,4186,0,36.51,0,0
1090,11326,Instagram,15/06/2023,9526,4328,1,196.99,254.03,0
1046,12819,Instagram,18/06/2023,6870,2263,0,341.38,0,0
1000,15755,Email,25/06/2024,4728,2228,1,448.38,876.28,0
1007,14321,Facebook,22/08/2024,8753,1409,0,233.72,0,0
1053,13046,Instagram,19/08/2024,4078,3223,0,406.22,0,0
1022,18167,SEO,27/11/2023,7423,2919,0,324.89,0,0
1098,14323,SEO,05/12/2024,1295,3893,1,244.47,694,0
1012,15497,Instagram,30/11/2024,2234,4411,0,97.33,0,1
1068,17675,Email,22/03/2023,9324,1183,0,110.03,0,0
1063,11529,SEO,01/10/2023,4847,2009,0,251.79,0,0
1042,18308,Instagram,20/11/2024,3410,2140,0,109.69,0,0
1043,12413,Google Ads,21/12/2024,5500,840,0,220.02,0,0
1072,15381,Facebook,10/02/2024,9886,3852,0,37.28,0,0
1084,14184,Instagram,17/11/2024,3604,2717,0,131.99,0,1
1084,19318,Affiliate,22/03/2023,6960,3108,1,353.29,578.1,0
1033,12486,Facebook,11/06/2024,243,2650,0,82.39,0,0
1016,12820,Affiliate,06/06/2023,7435,2390,0,206.34,0,0
1047,14435,Email,18/03/2024,5951,4584,1,148.21,277.4,0
1043,11096,Google Ads,02/01/2024,3723,625,0,302.9,0,0
1076,12107,Email,24/01/2023,5337,1166,0,326.1,0,0
1035,12367,Affiliate,08/12/2023,3874,2774,1,315.67,843.97,1
1078,19643,Affiliate,17/05/2023,783,2786,0,80.77,0,0
1097,13258,Instagram,19/06/2023,9450,1428,0,309.37,0,1
1047,12609,SEO,19/08/2024,2747,3212,0,398.72,0,0
1078,12337,Instagram,13/04/2024,1821,4963,0,89.34,0,0
1049,14735,Email,01/07/2023,6784,939,0,145.94,0,1
1056,10307,Affiliate,10/03/2023,326,4817,0,179.43,0,1
1083,12175,Facebook,26/07/2023,6819,2005,0,310.59,0,1
1044,10676,Affiliate,22/09/2023,2694,4469,0,234.77,0,0
1050,19438,Email,20/07/2024,7737,1707,1,454.75,948.06,0
1070,18014,Facebook,15/01/2026,2994,3845,0,350.16,0,0
1077,19178,Affiliate,25/02/2023,8864,1747,0,123.91,0,0
1098,17493,Instagram,04/08/2023,3151,2304,0,299.19,0,1
1004,19659,Affiliate,21/06/2024,340,4291,0,217.38,0,0
1015,10594,Facebook,20/06/2023,1216,1803,0,110.45,0,0
1059,14474,Facebook,21/03/2024,563,,0,18.63,0,1
1022,10080,Facebook,17/10/2023,2492,962,0,141.45,0,1
1050,12686,Google Ads,28/07/2024,7256,1368,0,299.92,0,0
1095,18059,Email,17/07/2024,254,4564,0,214.74,0,0
1092,16828,SEO,18/06/2023,5969,4263,0,424.85,0,0
1018,13388,Google Ads,03/06/2024,9010,4246,1,205.05,322.62,1
1065,14711,Email,24/09/2023,5226,4377,1,375.11,878.18,0
1016,11037,Instagram,20/01/2024,6854,2023,0,95.13,0,1
1096,13312,Instagram,29/05/2024,764,2843,0,17.18,0,0
1091,14533,Email,26/05/2024,2068,1128,0,181.03,0,0
1016,16274,Affiliate,03/10/2024,2668,3975,0,415.89,0,1
1034,11478,SEO,06/01/2023,3601,3981,0,98.85,0,0
1044,10713,SEO,18/05/2024,8671,528,0,328.53,0,0
1013,15497,SEO,24/03/2024,3465,4049,0,294.88,0,0
1044,10590,Facebook,16/01/2024,4533,3977,0,5.19,0,0
1070,16468,Email,23/01/2023,9372,2367,0,78.01,0,1
1068,12728,,06/06/2023,5781,4822,0,313.7,0,0
1075,11258,Google Ads,18/09/2024,3034,3869,0,438.06,0,1
1001,13407,SEO,25/03/2023,5744,2253,0,192.42,0,0
1058,17986,SEO,07/11/2024,6594,3545,0,492.96,0,0
1000,10890,Affiliate,17/07/2024,514,2890,1,216.84,564.34,1
1004,10842,Affiliate,28/04/2023,4828,2954,1,235.66,448.05,1
1011,10703,Email,11/12/2024,6354,1058,0,369.59,0,1
1075,13621,Google Ads,29/04/2024,2312,660,0,372.18,0,0
1095,13091,SEO,13/10/2023,7526,512,1,428.18,1098.44,0
1061,10525,Affiliate,14/01/2023,9440,1402,0,397.48,0,0
1055,14325,Instagram,08/05/2023,4151,3459,1,206.31,310.53,0
1078,14329,SEO,10/10/2024,7144,745,0,58.77,0,0
1002,13368,Affiliate,31/12/2024,991,4736,0,255.48,0,0
1065,13078,Google Ads,08/03/2024,3821,1023,0,332.87,0,0
1074,17454,Affiliate,16/02/2024,5302,262,0,9.82,0,0
1008,13307,Google Ads,13/06/2023,7188,504,1,307.86,619.41,0
1022,11683,Affiliate,13/08/2023,230,1018,0,213.2,0,0
1060,11843,Google Ads,01/01/2024,5643,988,1,296.47,777.84,0
1073,18848,Facebook,29/08/2023,3913,290,0,345.05,0,1
1063,19988,Google Ads,22/04/2023,9430,3950,0,367.41,0,0
1086,17190,Instagram,01/02/2023,1350,1771,0,105.74,0,0
1029,10929,Google Ads,20/03/2023,1042,2242,1,156.21,355.97,0
1069,14721,Facebook,04/08/2024,4368,1548,1,65.59,83.66,0
1002,16992,Facebook,11/06/2023,3921,4256,0,404.98,0,0
1091,17436,Instagram,25/09/2024,1928,3626,0,208.59,0,0
1046,14122,Email,03/06/2023,8251,3131,0,29.84,0,0
1016,12544,SEO,22/10/2023,2801,102,0,318.72,0,1
1073,18949,Affiliate,02/03/2024,544,3341,0,449.53,0,0
1015,18657,Affiliate,14/08/2024,6212,818,0,240.63,0,0
1021,10527,Instagram,23/04/2023,2388,678,0,191.07,0,0
1027,14762,Instagram,13/05/2023,1303,3430,0,480.13,0,1
1082,13526,Affiliate,30/06/2024,4294,663,1,51.3,71.61,0
1089,11217,Facebook,03/08/2023,5343,2587,0,301,0,0
1098,15393,Facebook,08/09/2023,8017,1664,0,13.63,0,0
1051,13389,Email,20/01/2024,8517,1468,0,378.74,0,0
1037,16581,Facebook,11/03/2023,7403,3939,0,387.55,0,1
1048,11176,Facebook,24/02/2023,5042,236,1,,607.93,0
1091,16497,Affiliate,16/06/2023,2140,691,0,76.17,0,0
1079,14087,Affiliate,01/11/2024,8776,193,0,251.49,0,0
1039,19268,Instagram,04/07/2023,8057,4554,0,168.14,0,1
1082,10862,Google Ads,18/05/2023,7550,204,0,383.44,0,0
1003,11578,Instagram,29/05/2023,7418,3195,0,308.1,0,1
1041,11391,SEO,22/10/2024,4102,4647,0,307.39,0,1
1081,10968,Instagram,05/06/2023,2803,3191,0,88.91,0,1
1014,18636,Facebook,25/11/2023,9144,4296,0,379.06,0,0
1035,16975,Google Ads,12/08/2024,2976,3713,0,37.07,0,0
1073,16883,Email,15/06/2023,2135,4178,0,76.56,0,0
1079,18753,Google Ads,30/01/2024,2911,1251,0,227.15,0,0
1045,15432,Google Ads,10/01/2024,5018,3598,0,264.1,0,1
1007,16680,Google Ads,22/06/2024,9353,1958,0,163.59,0,0
1075,10772,Affiliate,15/02/2024,6877,348,0,395.43,0,0
1049,16617,SEO,31/01/2024,5657,4911,0,141.19,0,0
1018,19186,Email,14/03/2023,4274,3502,0,328.85,0,0
1077,14180,Affiliate,18/12/2024,4104,5,1,433.34,717.71,0
1098,13759,SEO,18/04/2024,1798,2099,0,499.86,0,0
1012,11573,Facebook,09/04/2024,8033,3679,0,141.69,0,0
1035,15229,Facebook,11/12/2024,5592,2053,0,387.43,0,0
1016,18076,Google Ads,22/08/2024,7792,2652,0,71.35,0,0
1080,15722,Affiliate,06/10/2023,8073,4670,0,449.59,0,0
1016,11442,SEO,02/09/2024,8618,3285,0,81.7,0,0
1083,14864,Affiliate,13/05/2024,252,2650,0,288.36,0,1
1090,12200,Facebook,24/06/2023,9252,3843,0,212.29,0,0
1007,10773,SEO,15/01/2023,8251,1435,0,422.86,0,0
1060,18347,Affiliate,24/09/2024,9214,860,1,51.37,80.63,0
1010,17867,Email,19/08/2023,752,1142,1,50.45,127.37,0
1091,17224,Affiliate,21/01/2024,6594,2800,0,306.94,0,1
1039,10793,SEO,06/09/2024,8183,1555,0,284.85,0,0
1021,16257,Email,09/07/2024,9100,3792,0,239.06,0,0
1028,13700,Facebook,11/07/2023,862,3049,0,113.36,0,0
1030,13046,Affiliate,22/12/2024,6171,1020,1,292.85,691.54,0
1000,18855,Google Ads,15/11/2024,507,3945,0,203.07,0,0
1007,11218,SEO,20/08/2024,9876,2453,0,229.17,0,0
1014,11305,Affiliate,26/07/2024,6960,948,0,20.63,0,0
1011,11120,SEO,21/02/2023,478,1122,0,213.56,0,0
1089,10517,Facebook,17/10/2024,2991,1451,0,114.87,0,0
1050,19103,Affiliate,13/07/2023,4330,3880,1,323.48,560.01,0
1061,10420,SEO,04/11/2023,6974,105,0,398.06,0,1
1097,19895,Email,24/02/2023,5240,3540,0,314.35,0,1
1067,16912,Instagram,31/08/2023,5002,1831,0,100.75,0,0
1099,11320,Facebook,15/01/2023,9695,4546,0,201.21,0,0
1089,10092,SEO,27/05/2024,7596,4009,0,269.73,0,1
1046,11496,Email,08/04/2023,2261,2218,0,182.13,0,1
1013,16411,Instagram,23/10/2023,2090,1693,0,274.72,0,0
1085,17262,SEO,15/05/2023,2859,3411,0,284.16,0,1
1027,10746,Instagram,14/12/2024,4659,78,0,335.43,0,1
1049,15341,Facebook,15/05/2024,7181,4636,0,386.44,0,0
1081,18026,Facebook,27/04/2024,6009,4093,0,386.02,0,0
1021,19554,Google Ads,31/01/2024,7706,1879,1,148.56,253.83,1
1013,15228,Affiliate,13/10/2024,4097,3491,0,107.77,0,0
1039,15902,Facebook,03/01/2024,7321,2420,1,355.42,621.9,0
1016,11203,Affiliate,10/10/2024,3692,3936,0,311.67,0,0
1094,16837,Email,26/11/2023,5157,3358,1,371.21,460.89,0
1030,15430,Google Ads,08/04/2023,5899,4565,1,319.88,476.88,0
1042,17366,Email,03/11/2023,2217,4196,0,347.95,0,0
1085,18021,Google Ads,10/05/2023,8909,2637,0,195.51,0,1
1097,14654,Email,12/08/2024,631,1930,0,170.29,0,1
1079,18994,Email,19/08/2023,9612,3897,0,118.41,0,0
1087,19114,Instagram,10/10/2024,2018,2820,0,486.51,0,0
1023,15435,Facebook,10/03/2024,7448,2596,0,323.74,0,1
1020,17078,Instagram,06/04/2023,9557,4738,0,377.8,0,1
1066,13299,Facebook,22/09/2023,3196,-498,0,317.11,0,1
1006,13057,Facebook,26/08/2024,6540,1668,0,-214.14,0,0
1051,10765,Google Ads,01/11/2024,3192,1164,1,235.15,705.2,1
1020,15974,Google Ads,10/04/2023,3510,988,0,354.65,0,0
1083,18174,Facebook,26/12/2024,8162,758,0,143.82,0,0
1027,15380,Affiliate,02/05/2024,6957,519,0,266.78,0,1
1052,12049,SEO,17/08/2023,9070,3582,0,40.05,0,1
1097,10827,seo,19/02/2023,6980,1224,0,,0,1
1095,16250,SEO,16/11/2023,5506,1263,0,263.68,0,1
1081,16490,Instagram,08/10/2024,6416,1482,0,494.08,0,0
1041,18847,Affiliate,07/03/2023,1167,-2625,0,188.25,0,0
1076,19808,Instagram,01/12/2024,9187,2512,1,144.53,276.3,0
1073,18691,Affiliate,07/02/2024,1249,58,0,428.88,0,0
